"soe","country","month","month_num","year","total_arrivals","arrivals_male","arrivals_female"
"W.P. Labuan","HUN","June","06","2023",0,0,0
"W.P. Labuan","HUN","March","03","2020",0,0,0
"W.P. Labuan","HUN","March","03","2021",0,0,0
"W.P. Labuan","HUN","March","03","2022",0,0,0
"W.P. Labuan","HUN","March","03","2023",0,0,0
"W.P. Labuan","HUN","May","05","2020",0,0,0
"W.P. Labuan","HUN","May","05","2021",0,0,0
"W.P. Labuan","HUN","May","05","2022",0,0,0
"W.P. Labuan","HUN","May","05","2023",0,0,0
"W.P. Labuan","HUN","November","11","2020",0,0,0
"W.P. Labuan","HUN","November","11","2021",0,0,0
"W.P. Labuan","HUN","November","11","2022",0,0,0
"W.P. Labuan","HUN","November","11","2023",0,0,0
"W.P. Labuan","HUN","October","10","2020",0,0,0
"W.P. Labuan","HUN","October","10","2021",0,0,0
"W.P. Labuan","HUN","October","10","2022",0,0,0
"W.P. Labuan","HUN","October","10","2023",0,0,0
"W.P. Labuan","HUN","September","09","2020",0,0,0
"W.P. Labuan","HUN","September","09","2021",0,0,0
"W.P. Labuan","HUN","September","09","2022",0,0,0
"W.P. Labuan","HUN","September","09","2023",0,0,0
"W.P. Labuan","IDN","April","04","2020",0,0,0
"W.P. Labuan","IDN","April","04","2021",4,4,0
"W.P. Labuan","IDN","April","04","2022",10,9,1
"W.P. Labuan","IDN","April","04","2023",82,40,42
"W.P. Labuan","IDN","April","04","2024",66,24,42
"W.P. Labuan","IDN","August","08","2020",0,0,0
"W.P. Labuan","IDN","August","08","2021",2,2,0
"W.P. Labuan","IDN","August","08","2022",11,4,7
"W.P. Labuan","IDN","August","08","2023",56,28,28
"W.P. Labuan","IDN","December","12","2020",3,3,0
"W.P. Labuan","IDN","December","12","2021",0,0,0
"W.P. Labuan","IDN","December","12","2022",82,46,36
"W.P. Labuan","IDN","December","12","2023",73,38,35
"W.P. Labuan","IDN","February","02","2020",95,68,27
"W.P. Labuan","IDN","February","02","2021",0,0,0
"W.P. Labuan","IDN","February","02","2022",2,2,0
"W.P. Labuan","IDN","February","02","2023",50,30,20
"W.P. Labuan","IDN","February","02","2024",57,27,30
"W.P. Labuan","IDN","January","01","2020",134,87,47
"W.P. Labuan","IDN","January","01","2021",2,2,0
"W.P. Labuan","IDN","January","01","2022",4,4,0
"W.P. Labuan","IDN","January","01","2023",44,28,16
"W.P. Labuan","IDN","January","01","2024",60,37,23
"W.P. Labuan","IDN","July","07","2020",0,0,0
"W.P. Labuan","IDN","July","07","2021",6,6,0
"W.P. Labuan","IDN","July","07","2022",2,2,0
"W.P. Labuan","IDN","July","07","2023",106,42,64
"W.P. Labuan","IDN","June","06","2020",0,0,0
"W.P. Labuan","IDN","June","06","2021",0,0,0
"W.P. Labuan","IDN","June","06","2022",7,7,0
"W.P. Labuan","IDN","June","06","2023",55,32,23
"W.P. Labuan","IDN","June","06","2024",63,39,24
"W.P. Labuan","IDN","March","03","2020",60,40,20
"W.P. Labuan","IDN","March","03","2021",2,0,2
"W.P. Labuan","IDN","March","03","2022",1,1,0
"W.P. Labuan","IDN","March","03","2023",54,39,15
"W.P. Labuan","IDN","March","03","2024",39,22,17
"W.P. Labuan","IDN","May","05","2020",1,1,0
"W.P. Labuan","IDN","May","05","2021",6,6,0
"W.P. Labuan","IDN","May","05","2022",2,2,0
"W.P. Labuan","IDN","May","05","2023",59,29,30
"W.P. Labuan","IDN","May","05","2024",66,31,35
"W.P. Labuan","IDN","November","11","2020",3,3,0
"W.P. Labuan","IDN","November","11","2021",0,0,0
"W.P. Labuan","IDN","November","11","2022",85,50,35
"W.P. Labuan","IDN","November","11","2023",43,22,21
"W.P. Labuan","IDN","October","10","2020",1,1,0
"W.P. Labuan","IDN","October","10","2021",0,0,0
"W.P. Labuan","IDN","October","10","2022",21,13,8
"W.P. Labuan","IDN","October","10","2023",55,37,18
"W.P. Labuan","IDN","September","09","2020",0,0,0
"W.P. Labuan","IDN","September","09","2021",1,1,0
"W.P. Labuan","IDN","September","09","2022",28,20,8
"W.P. Labuan","IDN","September","09","2023",53,34,19
"W.P. Labuan","IND","April","04","2020",0,0,0
"W.P. Labuan","IND","April","04","2021",0,0,0
"W.P. Labuan","IND","April","04","2022",1,1,0
"W.P. Labuan","IND","April","04","2023",160,117,43
"W.P. Labuan","IND","April","04","2024",75,63,12
"W.P. Labuan","IND","August","08","2020",0,0,0
"W.P. Labuan","IND","August","08","2021",0,0,0
"W.P. Labuan","IND","August","08","2022",4,3,1
"W.P. Labuan","IND","August","08","2023",76,61,15
"W.P. Labuan","IND","December","12","2020",1,1,0
"W.P. Labuan","IND","December","12","2021",0,0,0
"W.P. Labuan","IND","December","12","2022",72,58,14
"W.P. Labuan","IND","December","12","2023",121,107,14
"W.P. Labuan","IND","February","02","2020",57,48,9
"W.P. Labuan","IND","February","02","2021",0,0,0
"W.P. Labuan","IND","February","02","2022",0,0,0
"W.P. Labuan","IND","February","02","2023",107,85,22
"W.P. Labuan","IND","February","02","2024",141,101,40
"W.P. Labuan","IND","January","01","2020",118,107,11
"W.P. Labuan","IND","January","01","2021",0,0,0
"W.P. Labuan","IND","January","01","2022",0,0,0
"W.P. Labuan","IND","January","01","2023",38,30,8
"W.P. Labuan","IND","January","01","2024",52,49,3
"W.P. Labuan","IND","July","07","2020",0,0,0
"W.P. Labuan","IND","July","07","2021",0,0,0
"W.P. Labuan","IND","July","07","2022",0,0,0
"W.P. Labuan","IND","July","07","2023",81,62,19
"W.P. Labuan","IND","June","06","2020",0,0,0
"W.P. Labuan","IND","June","06","2021",0,0,0
"W.P. Labuan","IND","June","06","2022",0,0,0
"W.P. Labuan","IND","June","06","2023",55,42,13
"W.P. Labuan","IND","June","06","2024",79,57,22
"W.P. Labuan","IND","March","03","2020",18,16,2
"W.P. Labuan","IND","March","03","2021",0,0,0
"W.P. Labuan","IND","March","03","2022",0,0,0
"W.P. Labuan","IND","March","03","2023",35,33,2
"W.P. Labuan","IND","March","03","2024",33,30,3
"W.P. Labuan","IND","May","05","2020",0,0,0
"W.P. Labuan","IND","May","05","2021",0,0,0
"W.P. Labuan","IND","May","05","2022",0,0,0
"W.P. Labuan","IND","May","05","2023",69,48,21
"W.P. Labuan","IND","May","05","2024",50,37,13
"W.P. Labuan","IND","November","11","2020",0,0,0
"W.P. Labuan","IND","November","11","2021",0,0,0
"W.P. Labuan","IND","November","11","2022",31,26,5
"W.P. Labuan","IND","November","11","2023",31,29,2
"W.P. Labuan","IND","October","10","2020",0,0,0
"W.P. Labuan","IND","October","10","2021",0,0,0
"W.P. Labuan","IND","October","10","2022",27,21,6
"W.P. Labuan","IND","October","10","2023",28,27,1
"W.P. Labuan","IND","September","09","2020",0,0,0
"W.P. Labuan","IND","September","09","2021",0,0,0
"W.P. Labuan","IND","September","09","2022",20,13,7
"W.P. Labuan","IND","September","09","2023",42,39,3
"W.P. Labuan","IRL","April","04","2020",0,0,0
"W.P. Labuan","IRL","April","04","2021",0,0,0
"W.P. Labuan","IRL","April","04","2022",0,0,0
"W.P. Labuan","IRL","April","04","2023",0,0,0
"W.P. Labuan","IRL","April","04","2024",1,0,1
"W.P. Labuan","IRL","August","08","2020",0,0,0
"W.P. Labuan","IRL","August","08","2021",0,0,0
"W.P. Labuan","IRL","August","08","2022",0,0,0
"W.P. Labuan","IRL","August","08","2023",0,0,0
"W.P. Labuan","IRL","December","12","2020",0,0,0
"W.P. Labuan","IRL","December","12","2021",0,0,0
"W.P. Labuan","IRL","December","12","2022",0,0,0
"W.P. Labuan","IRL","February","02","2020",1,1,0
"W.P. Labuan","IRL","February","02","2021",0,0,0
"W.P. Labuan","IRL","February","02","2022",0,0,0
"W.P. Labuan","IRL","February","02","2023",3,1,2
"W.P. Labuan","IRL","February","02","2024",6,5,1
"W.P. Labuan","IRL","January","01","2020",4,4,0
"W.P. Labuan","IRL","January","01","2021",0,0,0
"W.P. Labuan","IRL","January","01","2022",0,0,0
"W.P. Labuan","IRL","January","01","2023",0,0,0
"W.P. Labuan","IRL","July","07","2020",0,0,0
"W.P. Labuan","IRL","July","07","2021",0,0,0
"W.P. Labuan","IRL","July","07","2022",0,0,0
"W.P. Labuan","IRL","July","07","2023",1,1,0
"W.P. Labuan","IRL","June","06","2020",0,0,0
"W.P. Labuan","IRL","June","06","2021",0,0,0
"W.P. Labuan","IRL","June","06","2022",0,0,0
"W.P. Labuan","IRL","June","06","2023",0,0,0
"W.P. Labuan","IRL","June","06","2024",1,0,1
"W.P. Labuan","IRL","March","03","2020",1,0,1
"W.P. Labuan","IRL","March","03","2021",0,0,0
"W.P. Labuan","IRL","March","03","2022",0,0,0
"W.P. Labuan","IRL","March","03","2023",3,1,2
"W.P. Labuan","IRL","May","05","2020",0,0,0
"W.P. Labuan","IRL","May","05","2021",0,0,0
"W.P. Labuan","IRL","May","05","2022",0,0,0
"W.P. Labuan","IRL","May","05","2023",2,2,0
"W.P. Labuan","IRL","May","05","2024",4,2,2
"W.P. Labuan","IRL","November","11","2020",0,0,0
"W.P. Labuan","IRL","November","11","2021",0,0,0
"W.P. Labuan","IRL","November","11","2022",1,1,0
"W.P. Labuan","IRL","November","11","2023",2,1,1
"W.P. Labuan","IRL","October","10","2020",0,0,0
"W.P. Labuan","IRL","October","10","2021",0,0,0
"W.P. Labuan","IRL","October","10","2022",0,0,0
"W.P. Labuan","IRL","October","10","2023",1,0,1
"W.P. Labuan","IRL","September","09","2020",0,0,0
"W.P. Labuan","IRL","September","09","2021",0,0,0
"W.P. Labuan","IRL","September","09","2022",0,0,0
"W.P. Labuan","IRL","September","09","2023",0,0,0
"W.P. Labuan","IRN","April","04","2020",0,0,0
"W.P. Labuan","IRN","April","04","2021",0,0,0
"W.P. Labuan","IRN","April","04","2022",0,0,0
"W.P. Labuan","IRN","April","04","2023",0,0,0
"W.P. Labuan","IRN","August","08","2020",0,0,0
"W.P. Labuan","IRN","August","08","2021",0,0,0
"W.P. Labuan","IRN","August","08","2022",0,0,0
"W.P. Labuan","IRN","August","08","2023",0,0,0
"W.P. Labuan","IRN","December","12","2020",0,0,0
"W.P. Labuan","IRN","December","12","2021",0,0,0
"W.P. Labuan","IRN","December","12","2022",0,0,0
"W.P. Labuan","IRN","February","02","2020",0,0,0
"W.P. Labuan","IRN","February","02","2021",0,0,0
"W.P. Labuan","IRN","February","02","2022",0,0,0
"W.P. Labuan","IRN","February","02","2023",0,0,0
"W.P. Labuan","IRN","January","01","2020",1,1,0
"W.P. Labuan","IRN","January","01","2021",0,0,0
"W.P. Labuan","IRN","January","01","2022",0,0,0
"W.P. Labuan","IRN","January","01","2023",0,0,0
"W.P. Labuan","IRN","July","07","2020",0,0,0
"W.P. Labuan","IRN","July","07","2021",0,0,0
"W.P. Labuan","IRN","July","07","2022",0,0,0
"W.P. Labuan","IRN","July","07","2023",0,0,0
"W.P. Labuan","IRN","June","06","2020",0,0,0
"W.P. Labuan","IRN","June","06","2021",0,0,0
"W.P. Labuan","IRN","June","06","2022",0,0,0
"W.P. Labuan","IRN","June","06","2023",0,0,0
"W.P. Labuan","IRN","March","03","2020",0,0,0
"W.P. Labuan","IRN","March","03","2021",0,0,0
"W.P. Labuan","IRN","March","03","2022",0,0,0
"W.P. Labuan","IRN","March","03","2023",0,0,0
"W.P. Labuan","IRN","May","05","2020",0,0,0
"W.P. Labuan","IRN","May","05","2021",0,0,0
"W.P. Labuan","IRN","May","05","2022",0,0,0
"W.P. Labuan","IRN","May","05","2023",0,0,0
"W.P. Labuan","IRN","November","11","2020",0,0,0
"W.P. Labuan","IRN","November","11","2021",0,0,0
"W.P. Labuan","IRN","November","11","2022",0,0,0
"W.P. Labuan","IRN","November","11","2023",0,0,0
"W.P. Labuan","IRN","October","10","2020",0,0,0
"W.P. Labuan","IRN","October","10","2021",0,0,0
"W.P. Labuan","IRN","October","10","2022",0,0,0
"W.P. Labuan","IRN","October","10","2023",0,0,0
"W.P. Labuan","IRN","September","09","2020",0,0,0
"W.P. Labuan","IRN","September","09","2021",0,0,0
"W.P. Labuan","IRN","September","09","2022",0,0,0
"W.P. Labuan","IRN","September","09","2023",0,0,0
"W.P. Labuan","ISL","April","04","2020",0,0,0
"W.P. Labuan","ISL","April","04","2021",0,0,0
"W.P. Labuan","ISL","April","04","2022",0,0,0
"W.P. Labuan","ISL","April","04","2023",0,0,0
"W.P. Labuan","ISL","August","08","2020",0,0,0
"W.P. Labuan","ISL","August","08","2021",0,0,0
"W.P. Labuan","ISL","August","08","2022",0,0,0
"W.P. Labuan","ISL","August","08","2023",0,0,0
"W.P. Labuan","ISL","December","12","2020",0,0,0
"W.P. Labuan","ISL","December","12","2021",0,0,0
"W.P. Labuan","ISL","December","12","2022",0,0,0
"W.P. Labuan","ISL","February","02","2020",5,3,2
"W.P. Labuan","ISL","February","02","2021",0,0,0
"W.P. Labuan","ISL","February","02","2022",0,0,0
"W.P. Labuan","ISL","February","02","2023",0,0,0
"W.P. Labuan","ISL","January","01","2020",0,0,0
"W.P. Labuan","ISL","January","01","2021",0,0,0
"W.P. Labuan","ISL","January","01","2022",0,0,0
"W.P. Labuan","ISL","January","01","2023",0,0,0
"W.P. Labuan","ISL","July","07","2020",0,0,0
"W.P. Labuan","ISL","July","07","2021",0,0,0
"W.P. Labuan","ISL","July","07","2022",0,0,0
"W.P. Labuan","ISL","July","07","2023",0,0,0
"W.P. Labuan","ISL","June","06","2020",0,0,0
"W.P. Labuan","ISL","June","06","2021",0,0,0
"W.P. Labuan","ISL","June","06","2022",0,0,0
"W.P. Labuan","ISL","June","06","2023",0,0,0
"W.P. Labuan","ISL","March","03","2020",0,0,0
"W.P. Labuan","ISL","March","03","2021",0,0,0
"W.P. Labuan","ISL","March","03","2022",0,0,0
"W.P. Labuan","ISL","March","03","2023",0,0,0
"W.P. Labuan","ISL","May","05","2020",0,0,0
"W.P. Labuan","ISL","May","05","2021",0,0,0
"W.P. Labuan","ISL","May","05","2022",0,0,0
"W.P. Labuan","ISL","May","05","2023",0,0,0
"W.P. Labuan","ISL","November","11","2020",0,0,0
"W.P. Labuan","ISL","November","11","2021",0,0,0
"W.P. Labuan","ISL","November","11","2022",0,0,0
"W.P. Labuan","ISL","November","11","2023",0,0,0
"W.P. Labuan","ISL","October","10","2020",0,0,0
"W.P. Labuan","ISL","October","10","2021",0,0,0
"W.P. Labuan","ISL","October","10","2022",0,0,0
"W.P. Labuan","ISL","October","10","2023",0,0,0
"W.P. Labuan","ISL","September","09","2020",0,0,0
"W.P. Labuan","ISL","September","09","2021",0,0,0
"W.P. Labuan","ISL","September","09","2022",0,0,0
"W.P. Labuan","ISL","September","09","2023",0,0,0
"W.P. Labuan","ITA","April","04","2020",0,0,0
"W.P. Labuan","ITA","April","04","2021",0,0,0
"W.P. Labuan","ITA","April","04","2022",0,0,0
"W.P. Labuan","ITA","April","04","2023",5,3,2
"W.P. Labuan","ITA","April","04","2024",2,0,2
"W.P. Labuan","ITA","August","08","2020",0,0,0
"W.P. Labuan","ITA","August","08","2021",0,0,0
"W.P. Labuan","ITA","August","08","2022",0,0,0
"W.P. Labuan","ITA","August","08","2023",7,5,2
"W.P. Labuan","ITA","December","12","2020",0,0,0
"W.P. Labuan","ITA","December","12","2021",0,0,0
"W.P. Labuan","ITA","December","12","2022",2,1,1
"W.P. Labuan","ITA","December","12","2023",2,2,0
"W.P. Labuan","ITA","February","02","2020",2,1,1
"W.P. Labuan","ITA","February","02","2021",0,0,0
"W.P. Labuan","ITA","February","02","2022",0,0,0
"W.P. Labuan","ITA","February","02","2023",9,4,5
"W.P. Labuan","ITA","February","02","2024",3,2,1
"W.P. Labuan","ITA","January","01","2020",2,0,2
"W.P. Labuan","ITA","January","01","2021",0,0,0
"W.P. Labuan","ITA","January","01","2022",0,0,0
"W.P. Labuan","ITA","January","01","2023",1,1,0
"W.P. Labuan","ITA","July","07","2020",0,0,0
"W.P. Labuan","ITA","July","07","2021",0,0,0
"W.P. Labuan","ITA","July","07","2022",0,0,0
"W.P. Labuan","ITA","July","07","2023",1,1,0
"W.P. Labuan","ITA","June","06","2020",0,0,0
"W.P. Labuan","ITA","June","06","2021",0,0,0
"W.P. Labuan","ITA","June","06","2022",0,0,0
"W.P. Labuan","ITA","June","06","2023",1,1,0
"W.P. Labuan","ITA","June","06","2024",2,1,1
"W.P. Labuan","ITA","March","03","2020",4,4,0
"W.P. Labuan","ITA","March","03","2021",0,0,0
"W.P. Labuan","ITA","March","03","2022",0,0,0
"W.P. Labuan","ITA","March","03","2023",1,1,0
"W.P. Labuan","ITA","March","03","2024",4,4,0
"W.P. Labuan","ITA","May","05","2020",0,0,0
"W.P. Labuan","ITA","May","05","2021",0,0,0
"W.P. Labuan","ITA","May","05","2022",0,0,0
"W.P. Labuan","ITA","May","05","2023",0,0,0
"W.P. Labuan","ITA","May","05","2024",4,3,1
"W.P. Labuan","ITA","November","11","2020",0,0,0
"W.P. Labuan","ITA","November","11","2021",0,0,0
"W.P. Labuan","ITA","November","11","2022",0,0,0
"W.P. Labuan","ITA","November","11","2023",0,0,0
"W.P. Labuan","ITA","October","10","2020",0,0,0
"W.P. Labuan","ITA","October","10","2021",0,0,0
"W.P. Labuan","ITA","October","10","2022",0,0,0
"W.P. Labuan","ITA","October","10","2023",2,2,0
"W.P. Labuan","ITA","September","09","2020",0,0,0
"W.P. Labuan","ITA","September","09","2021",0,0,0
"W.P. Labuan","ITA","September","09","2022",0,0,0
"W.P. Labuan","ITA","September","09","2023",2,2,0
"W.P. Labuan","JAM","April","04","2020",0,0,0
"W.P. Labuan","JAM","April","04","2021",0,0,0
"W.P. Labuan","JAM","April","04","2022",0,0,0
"W.P. Labuan","JAM","April","04","2023",0,0,0
"W.P. Labuan","JAM","August","08","2020",0,0,0
"W.P. Labuan","JAM","August","08","2021",0,0,0
"W.P. Labuan","JAM","August","08","2022",0,0,0
"W.P. Labuan","JAM","August","08","2023",1,0,1
"W.P. Labuan","JAM","December","12","2020",0,0,0
"W.P. Labuan","JAM","December","12","2021",0,0,0
"W.P. Labuan","JAM","December","12","2022",0,0,0
"W.P. Labuan","JAM","February","02","2020",0,0,0
"W.P. Labuan","JAM","February","02","2021",0,0,0
"W.P. Labuan","JAM","February","02","2022",0,0,0
"W.P. Labuan","JAM","February","02","2023",0,0,0
"W.P. Labuan","JAM","January","01","2020",0,0,0
"W.P. Labuan","JAM","January","01","2021",0,0,0
"W.P. Labuan","JAM","January","01","2022",0,0,0
"W.P. Labuan","JAM","January","01","2023",0,0,0
"W.P. Labuan","JAM","July","07","2020",0,0,0
"W.P. Labuan","JAM","July","07","2021",0,0,0
"W.P. Labuan","JAM","July","07","2022",0,0,0
"W.P. Labuan","JAM","July","07","2023",0,0,0
"W.P. Labuan","JAM","June","06","2020",0,0,0
"W.P. Labuan","JAM","June","06","2021",0,0,0
"W.P. Labuan","JAM","June","06","2022",0,0,0
"W.P. Labuan","JAM","June","06","2023",2,1,1
"W.P. Labuan","JAM","March","03","2020",0,0,0
"W.P. Labuan","JAM","March","03","2021",0,0,0
"W.P. Labuan","JAM","March","03","2022",0,0,0
"W.P. Labuan","JAM","March","03","2023",0,0,0
"W.P. Labuan","JAM","May","05","2020",0,0,0
"W.P. Labuan","JAM","May","05","2021",0,0,0
"W.P. Labuan","JAM","May","05","2022",0,0,0
"W.P. Labuan","JAM","May","05","2023",0,0,0
"W.P. Labuan","JAM","November","11","2020",0,0,0
"W.P. Labuan","JAM","November","11","2021",0,0,0
"W.P. Labuan","JAM","November","11","2022",0,0,0
"W.P. Labuan","JAM","November","11","2023",0,0,0
"W.P. Labuan","JAM","October","10","2020",0,0,0
"W.P. Labuan","JAM","October","10","2021",0,0,0
"W.P. Labuan","JAM","October","10","2022",0,0,0
"W.P. Labuan","JAM","October","10","2023",0,0,0
"W.P. Labuan","JAM","September","09","2020",0,0,0
"W.P. Labuan","JAM","September","09","2021",0,0,0
"W.P. Labuan","JAM","September","09","2022",0,0,0
"W.P. Labuan","JAM","September","09","2023",0,0,0
"W.P. Labuan","JOR","April","04","2020",0,0,0
"W.P. Labuan","JOR","April","04","2021",0,0,0
"W.P. Labuan","JOR","April","04","2022",0,0,0
"W.P. Labuan","JOR","April","04","2023",0,0,0
"W.P. Labuan","JOR","August","08","2020",0,0,0
"W.P. Labuan","JOR","August","08","2021",0,0,0
"W.P. Labuan","JOR","August","08","2022",0,0,0
"W.P. Labuan","JOR","August","08","2023",0,0,0
"W.P. Labuan","JOR","December","12","2020",0,0,0
"W.P. Labuan","JOR","December","12","2021",0,0,0
"W.P. Labuan","JOR","December","12","2022",0,0,0
"W.P. Labuan","JOR","February","02","2020",0,0,0
"W.P. Labuan","JOR","February","02","2021",0,0,0
"W.P. Labuan","JOR","February","02","2022",0,0,0
"W.P. Labuan","JOR","February","02","2023",0,0,0
"W.P. Labuan","JOR","January","01","2020",0,0,0
"W.P. Labuan","JOR","January","01","2021",0,0,0
"W.P. Labuan","JOR","January","01","2022",0,0,0
"W.P. Labuan","JOR","January","01","2023",0,0,0
"W.P. Labuan","JOR","July","07","2020",0,0,0
"W.P. Labuan","JOR","July","07","2021",0,0,0
"W.P. Labuan","JOR","July","07","2022",0,0,0
"W.P. Labuan","JOR","July","07","2023",0,0,0
"W.P. Labuan","JOR","June","06","2020",0,0,0
"W.P. Labuan","JOR","June","06","2021",0,0,0
"W.P. Labuan","JOR","June","06","2022",0,0,0
"W.P. Labuan","JOR","June","06","2023",0,0,0
"W.P. Labuan","JOR","March","03","2020",0,0,0
"W.P. Labuan","JOR","March","03","2021",0,0,0
"W.P. Labuan","JOR","March","03","2022",0,0,0
"W.P. Labuan","JOR","March","03","2023",0,0,0
"W.P. Labuan","JOR","May","05","2020",0,0,0
"W.P. Labuan","JOR","May","05","2021",0,0,0
"W.P. Labuan","JOR","May","05","2022",0,0,0
"W.P. Labuan","JOR","May","05","2023",0,0,0
"W.P. Labuan","JOR","November","11","2020",0,0,0
"W.P. Labuan","JOR","November","11","2021",0,0,0
"W.P. Labuan","JOR","November","11","2022",0,0,0
"W.P. Labuan","JOR","November","11","2023",0,0,0
"W.P. Labuan","JOR","October","10","2020",0,0,0
"W.P. Labuan","JOR","October","10","2021",0,0,0
"W.P. Labuan","JOR","October","10","2022",0,0,0
"W.P. Labuan","JOR","October","10","2023",0,0,0
"W.P. Labuan","JOR","September","09","2020",0,0,0
"W.P. Labuan","JOR","September","09","2021",0,0,0
"W.P. Labuan","JOR","September","09","2022",1,1,0
"W.P. Labuan","JOR","September","09","2023",0,0,0
"W.P. Labuan","JPN","April","04","2020",0,0,0
"W.P. Labuan","JPN","April","04","2021",0,0,0
"W.P. Labuan","JPN","April","04","2022",0,0,0
"W.P. Labuan","JPN","April","04","2023",7,5,2
"W.P. Labuan","JPN","April","04","2024",13,10,3
"W.P. Labuan","JPN","August","08","2020",0,0,0
"W.P. Labuan","JPN","August","08","2021",0,0,0
"W.P. Labuan","JPN","August","08","2022",6,4,2
"W.P. Labuan","JPN","August","08","2023",15,9,6
"W.P. Labuan","JPN","December","12","2020",0,0,0
"W.P. Labuan","JPN","December","12","2021",0,0,0
"W.P. Labuan","JPN","December","12","2022",7,5,2
"W.P. Labuan","JPN","December","12","2023",19,13,6
"W.P. Labuan","JPN","February","02","2020",31,16,15
"W.P. Labuan","JPN","February","02","2021",0,0,0
"W.P. Labuan","JPN","February","02","2022",0,0,0
"W.P. Labuan","JPN","February","02","2023",7,5,2
"W.P. Labuan","JPN","February","02","2024",23,12,11
"W.P. Labuan","JPN","January","01","2020",14,10,4
"W.P. Labuan","JPN","January","01","2021",0,0,0
"W.P. Labuan","JPN","January","01","2022",0,0,0
"W.P. Labuan","JPN","January","01","2023",11,5,6
"W.P. Labuan","JPN","January","01","2024",16,13,3
"W.P. Labuan","JPN","July","07","2020",0,0,0
"W.P. Labuan","JPN","July","07","2021",0,0,0
"W.P. Labuan","JPN","July","07","2022",0,0,0
"W.P. Labuan","JPN","July","07","2023",10,6,4
"W.P. Labuan","JPN","June","06","2020",0,0,0
"W.P. Labuan","JPN","June","06","2021",0,0,0
"W.P. Labuan","JPN","June","06","2022",1,1,0
"W.P. Labuan","JPN","June","06","2023",15,8,7
"W.P. Labuan","JPN","June","06","2024",10,6,4
"W.P. Labuan","JPN","March","03","2020",27,15,12
"W.P. Labuan","JPN","March","03","2021",0,0,0
"W.P. Labuan","JPN","March","03","2022",0,0,0
"W.P. Labuan","JPN","March","03","2023",17,7,10
"W.P. Labuan","JPN","March","03","2024",11,7,4
"W.P. Labuan","JPN","May","05","2020",0,0,0
"W.P. Labuan","JPN","May","05","2021",0,0,0
"W.P. Labuan","JPN","May","05","2022",0,0,0
"W.P. Labuan","JPN","May","05","2023",10,9,1
"W.P. Labuan","JPN","May","05","2024",18,14,4
"W.P. Labuan","JPN","November","11","2020",0,0,0
"W.P. Labuan","JPN","November","11","2021",0,0,0
"W.P. Labuan","JPN","November","11","2022",4,3,1
"W.P. Labuan","JPN","November","11","2023",13,8,5
"W.P. Labuan","JPN","October","10","2020",0,0,0
"W.P. Labuan","JPN","October","10","2021",0,0,0
"W.P. Labuan","JPN","October","10","2022",4,3,1
"W.P. Labuan","JPN","October","10","2023",13,9,4
"W.P. Labuan","JPN","September","09","2020",0,0,0
"W.P. Labuan","JPN","September","09","2021",0,0,0
"W.P. Labuan","JPN","September","09","2022",4,4,0
"W.P. Labuan","JPN","September","09","2023",14,11,3
"W.P. Labuan","KAZ","April","04","2020",0,0,0
"W.P. Labuan","KAZ","April","04","2021",0,0,0
"W.P. Labuan","KAZ","April","04","2022",0,0,0
"W.P. Labuan","KAZ","April","04","2023",0,0,0
"W.P. Labuan","KAZ","August","08","2020",0,0,0
"W.P. Labuan","KAZ","August","08","2021",0,0,0
"W.P. Labuan","KAZ","August","08","2022",0,0,0
"W.P. Labuan","KAZ","August","08","2023",1,0,1
"W.P. Labuan","KAZ","December","12","2020",0,0,0
"W.P. Labuan","KAZ","December","12","2021",0,0,0
"W.P. Labuan","KAZ","December","12","2022",0,0,0
"W.P. Labuan","KAZ","December","12","2023",1,0,1
"W.P. Labuan","KAZ","February","02","2020",1,1,0
"W.P. Labuan","KAZ","February","02","2021",0,0,0
"W.P. Labuan","KAZ","February","02","2022",0,0,0
"W.P. Labuan","KAZ","February","02","2023",1,0,1
"W.P. Labuan","KAZ","February","02","2024",1,1,0
"W.P. Labuan","KAZ","January","01","2020",1,0,1
"W.P. Labuan","KAZ","January","01","2021",0,0,0
"W.P. Labuan","KAZ","January","01","2022",0,0,0
"W.P. Labuan","KAZ","January","01","2023",0,0,0
"W.P. Labuan","KAZ","July","07","2020",0,0,0
"W.P. Labuan","KAZ","July","07","2021",0,0,0
"W.P. Labuan","KAZ","July","07","2022",0,0,0
"W.P. Labuan","KAZ","July","07","2023",0,0,0
"W.P. Labuan","KAZ","June","06","2020",0,0,0
"W.P. Labuan","KAZ","June","06","2021",0,0,0
"W.P. Labuan","KAZ","June","06","2022",0,0,0
"W.P. Labuan","KAZ","June","06","2023",0,0,0
"W.P. Labuan","KAZ","June","06","2024",1,1,0
"W.P. Labuan","KAZ","March","03","2020",0,0,0
"W.P. Labuan","KAZ","March","03","2021",0,0,0
"W.P. Labuan","KAZ","March","03","2022",0,0,0
"W.P. Labuan","KAZ","March","03","2023",0,0,0
"W.P. Labuan","KAZ","May","05","2020",0,0,0
"W.P. Labuan","KAZ","May","05","2021",0,0,0
"W.P. Labuan","KAZ","May","05","2022",0,0,0
"W.P. Labuan","KAZ","May","05","2023",0,0,0
"W.P. Labuan","KAZ","November","11","2020",0,0,0
"W.P. Labuan","KAZ","November","11","2021",0,0,0
"W.P. Labuan","KAZ","November","11","2022",0,0,0
"W.P. Labuan","KAZ","November","11","2023",0,0,0
